Component,Version,CVE,Matching type,CVSS Version,CVSS,CVE publication date,Is Affected,Reason Type,Remarks,Confirmer,Object,Object compilation date,Object full path,Obj_Sha1,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,fsck,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/fsck,38405eb96b4a473310953768222b393abd92592e,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,chmem,2019-05-06T09:34:34Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/chmem,3a3f92fbd5dfa781ec2708220ecfc329e0ebe549,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,partx,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/partx,3c2be5a096868d093697708dbb52416d4cd8df08,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,lscpu,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/lscpu,3eb9e232bcfef43cd17becf05b7534a066e39b4b,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,blkdiscard,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/blkdiscard,3f79d81dc19488a818321853383acc7eb5b9c6c0,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,chsh,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/chsh,414476991124dbc923049f091aa4c203ee29362d,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,runuser,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/runuser,45eba0e8d146c451dbf69cf1f987b961c7a9fb15,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,ipcmk,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/ipcmk,4684059db50a76346e4e790f0a8ac066bac874db,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,isosize,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/isosize,468d1a763a7e5797887af3846af095bd13378fba,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,chfn,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/chfn,48f181d0e77d81c63e2ca011ef11f2aa0d433cfb,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,lsns,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/lsns,497e240b35438cada5312909c94d576438928d3d,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,readprofile,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/readprofile,49b7aa497423e8eba6ae5bb63b0aa2762265308a,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,agetty,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/agetty,4b160dfeb901e73ab682a6d7e6ef8652cee2c55b,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,rtcwake,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/rtcwake,4b7bfdfb83f3198fa3b6b992e9db021ebde2258d,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,lsipc,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/lsipc,4bf35bfb86a001871a0b217f4ec2a127a71559ba,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,colcrt,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/colcrt,4c073fee39695c4d3f5a18c296200427eb8113ff,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,resizepart,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/resizepart,4c3ce012e998eb9c538239eeab88717fe9fcdf69,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,mountpoint,2019-05-06T09:34:34Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/mountpoint,4cfad0d80d260b737b2df7adbf1cfe5dc3cf4d09,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,lsns,2019-05-06T09:34:34Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/lsns,4de92a46c3678b78484d1c0d502905834ee7995a,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,swapon,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/swapon,4ed83e8373e6df19bce2eb5755a6cfd5e9ab5140,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,lslocks,2019-05-06T09:34:34Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/lslocks,4f5babd14ea41c9bc8ecc27d4bcad6dce10e9c37,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,blkid,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/blkid,54fb8bc58af1d7403fe57d411180bd9f8ffa300b,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,blkid,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda1/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64.img_/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64_/usr/sbin/blkid,54fb8bc58af1d7403fe57d411180bd9f8ffa300b,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,blkid,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda1/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64.img.uvpbak_/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64.img_/usr/sbin/blkid,54fb8bc58af1d7403fe57d411180bd9f8ffa300b,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,blkid,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda1/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64kdump.img_/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64kdump_/usr/sbin/blkid,54fb8bc58af1d7403fe57d411180bd9f8ffa300b,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,rename,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/rename,56883f8f37551d66340bbeaba72a0c8597fee5f3,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,agetty,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/agetty,5940135086f97ed3bb7b365b3bf4394dab187605,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,readprofile,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/readprofile,5a69fbe106a1c31de4a2c120f4b3695375b214bc,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,addpart,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/addpart,5a9a30627777f7dcd4bfce26e5676e7bce790a74,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,login,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/login,5bd2a9fbfe97beddeb9e7151fa383ca77a0ac2fd,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,switch_root,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/switch_root,5eabb230bb6b3a90e3b51137f1e09fb69a060de7,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,chcpu,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/chcpu,5f8d113d242e3a50be73a36eb830b548198ea483,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,wdctl,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/wdctl,611583040eb4aec99d19488071ec5bb8d92d6bfa,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,more,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/more,6253640481990d12369d7ab2e5605395bb08e655,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,tailf,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/tailf,63bc48f970e990dd0ab0396c93ac0e48df5f5c84,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,lslogins,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/lslogins,63da4ef8c1a5a1e83ea346c20749b6ffcca1ba78,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,logger,2019-05-06T09:34:34Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/logger,64f6db559960add74aa7793a8497e6b4998097c0,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,setpriv,2019-05-06T09:34:34Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/setpriv,65451ad61477762b8b504a0541ade450b6b5766f,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,hwclock,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/hwclock,6619ec82145559e623e727a4ae96b6a9e924a09a,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,swaplabel,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/swaplabel,66b7108a729fc9696b0605b9b3d6fe565b8db27b,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,hwclock,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/hwclock,69a9cf835a372409920dc1ac0d9a0fe2a5d36d87,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,cal,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/cal,6aed27370892a483f9ae2d4d69868c227c24765c,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,chfn,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/chfn,6c7a466f16df8db3e2851464b5a518cd1e4ff239,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,ldattach,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/ldattach,6ea0c3383c92acfc69eae6eee54f697e8082d54a,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,cfdisk,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/cfdisk,6efc140960817586cebf39adbd074861148f0fa0,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,utmpdump,2019-05-06T09:34:34Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/utmpdump,6f80de879812d3b2bcd182dfe53a2100fe577ab3,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,ul,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/ul,7097ea6e85a95a62966687b3b1477fd973e53d3c,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,blockdev,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/blockdev,71b2eddba0bb4ac094712311f833bd63e8f72cb4,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,losetup,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/sbin/losetup,72ef74583c551348c1e3064487711394fea81f72,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,fsck,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/fsck,741e31fb2bc9adcdbea72098b5c2837e55bc9b84,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,fsck,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda1/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64.img_/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64_/usr/sbin/fsck,741e31fb2bc9adcdbea72098b5c2837e55bc9b84,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,fsck,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda1/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64.img.uvpbak_/initramfs-3.10.0-862.14.0.1.h137.eulerosv2r7.x86_64.img_/usr/sbin/fsck,741e31fb2bc9adcdbea72098b5c2837e55bc9b84,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,fdisk,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/fdisk,75a8a479eb54ff371c975209ec7081352a77b56f,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,taskset,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/taskset,75e08a73f29124e28394a76d5cee6b0676e9627f,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,findfs,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/sbin/findfs,76dd35f9a88fca6972477861f383b39fc4a4dee8,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,script,2019-05-06T09:34:34Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/script,78408731595604886ec79c6680541d266f6210f8,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,column,2018-10-31T06:48:52Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/ZDNS_20.1.0.qcow2_/_dev_centos_root/usr/bin/column,78dcd913ec998f2e856dec04e543daf3ef291d9a,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,prlimit,2019-05-06T09:34:33Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/prlimit,7936f3f5784efb83fd7706732965287f3de76ef1,,,,
util-linux,2.23.2,CVE-2007-5191,Exact match,2.0,6.0,2007-10-04 00:00:00,,,,,taskset,2019-05-06T09:34:34Z,CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install.zip_/CloudMSE_VASs_DDI_ZDNS_20.1.0_vZDNS_GuestOS_Install/omu_vZDNS_20.1.0.img_/_dev_sda2/usr/bin/taskset,794a0152d8cc0fc3477baea73edf64be1c181e96,,,,
